Customer ID,Recency,Frequency,Monetary,Churn,avg_quantity_per_order,max_quantity,min_quantity,std_quantity,total_items_purchased,unique_products,unique_invoices,total_revenue,avg_order_value,max_order_value,min_order_value,std_order_value,revenue_per_item,active_days,active_months,customer_tenure_days,days_since_first_purchase,purchase_span_days,avg_days_between_orders,order_consistency,spend_consistency
15145.0,4,4,228.72,0,11.283582089552239,36,1,8.368059711656949,756,54,4,228.72,3.413731343283582,15.95,0.29,3.694780854542475,0.30253968253968255,4,3,244,248,244,81.33333333333333,0.01639344262295082,0.7271332675689424
15146.0,165,2,139.12,1,16.186813186813186,96,1,12.878847505297712,1473,90,2,139.12,1.5287912087912088,10.4,0.29,1.7179437548449437,0.09444670739986423,2,2,126,291,126,126.0,0.015873015873015872,0.5624808114833211
15147.0,240,1,83.55,1,13.071428571428571,36,2,7.707276847377184,366,28,1,83.55,2.9839285714285713,12.75,0.55,3.426099541575386,0.22827868852459016,1,1,0,240,0,0.0,1.0,0.6741666208362089
15148.0,11,1,50.71,0,9.35,24,3,6.175290319192758,187,20,1,50.71,2.5355,5.95,0.12,1.705537343941477,0.2711764705882353,1,1,0,11,0,0.0,1.0,0.9371520987051825
15149.0,134,1,136.85,1,5.565217391304348,36,1,7.165739744573236,128,23,1,136.85,5.95,12.75,1.25,2.832843094843059,1.069140625,1,1,0,134,0,0.0,1.0,1.552372443319032
15150.0,17,10,1001.32,0,10.680351906158357,48,1,7.985678054708,3642,282,10,1001.32,2.9364222873900294,24.95,0.21,3.3219622280631484,0.27493684788577705,10,6,251,269,251,27.88888888888889,0.0398406374501992,0.6794187761113227
15152.0,10,13,941.72,0,9.977859778597786,36,1,7.741630405051207,2704,196,13,941.72,3.474981549815498,14.95,0.14,3.2466133779038517,0.3482692307692308,13,6,177,187,177,14.75,0.07344632768361582,0.8182947776448547
15153.0,31,1,102.64999999999999,0,9.0,72,1,15.10912685384944,198,22,1,102.64999999999999,4.66590909090909,16.95,0.39,4.193073266699906,0.5184343434343434,1,1,0,31,0,0.0,1.0,0.8984870521332317
15154.0,75,1,210.49,0,1.2535211267605635,6,1,0.6911338480901186,89,66,1,210.49,2.964647887323944,12.75,0.19,2.9115517860441535,2.365056179775281,1,1,0,75,0,0.0,1.0,0.7579211651757687
15156.0,1,3,156.26,0,10.854545454545455,25,1,6.340400097838733,597,51,3,156.26,2.841090909090909,14.95,0.42,3.432676675460297,0.26174204355108877,3,2,32,34,32,16.0,0.09375,0.6409425088049955
15157.0,4,3,230.66,0,19.136,72,1,12.309414178560848,2392,125,3,230.66,1.84528,85.0,0.12,7.633820923808351,0.09642976588628763,3,3,354,358,354,177.0,0.00847457627118644,0.21372692534211757
15158.0,45,1,12.950000000000001,0,28.285714285714285,36,24,5.707138387268052,198,7,1,12.950000000000001,1.85,3.75,0.39,1.2881899445863307,0.06540404040404041,1,1,0,45,0,0.0,1.0,0.8084993137815975
15159.0,2,30,2019.75,0,16.114084507042254,80,1,10.977330092467746,11441,363,30,2019.75,2.844718309859155,125.0,0.06,7.002345878695428,0.17653614194563413,30,12,359,361,359,12.379310344827585,0.08356545961002786,0.35548554798570037
15160.0,357,1,6.99,1,21.0,36,12,11.489125293076057,84,4,1,6.99,1.7475,2.95,0.29,1.1111668041597835,0.08321428571428571,1,1,0,357,0,0.0,1.0,0.8277413213189859
15163.0,18,2,70.68,0,6.413793103448276,30,1,6.444916276632917,186,29,2,70.68,2.437241379310345,8.5,0.29,2.0434335540103015,0.38000000000000006,2,2,173,192,173,173.0,0.011560693641618497,0.8008196453307866
15164.0,69,3,296.73,0,3.4752475247524752,16,1,2.5123457540949277,351,79,3,296.73,2.937920792079208,14.95,0.63,2.6203165140233278,0.8453846153846154,3,3,270,339,270,135.0,0.011111111111111112,0.8115093751331262
15165.0,373,1,134.65,1,5.925925925925926,18,1,4.4021491772675505,160,27,1,134.65,4.987037037037037,18.95,1.45,4.003906568124163,0.8415625,1,1,0,373,0,0.0,1.0,0.9966287278034751
15167.0,321,1,105.45,1,1.6666666666666667,5,1,0.9271726499455306,65,39,1,105.45,2.703846153846154,8.5,0.85,1.9431859560832123,1.6223076923076925,1,1,0,321,0,0.0,1.0,0.9186800270834496
15168.0,26,1,16.69,0,10.4,24,4,8.17312669668102,52,5,1,16.69,3.338,7.95,0.29,2.9284330280885715,0.32096153846153846,1,1,0,26,0,0.0,1.0,0.8497026616294757
15171.0,331,1,18.85,1,58.0,100,40,23.874672772626646,290,5,1,18.85,3.7700000000000005,7.45,2.55,2.12179169571379,0.065,1,1,0,331,0,0.0,1.0,1.2076398323360902
15172.0,9,5,229.67000000000002,0,14.645454545454545,48,1,12.020308780808765,1611,106,5,229.67000000000002,2.087909090909091,15.0,0.19,2.237169777981307,0.14256362507759157,5,5,227,237,227,56.75,0.022026431718061675,0.6449797922588747
15174.0,323,1,17.04,1,13.181818181818182,36,1,10.438564861303318,145,11,1,17.04,1.549090909090909,4.95,0.21,1.3018483363699056,0.11751724137931034,1,1,0,323,0,0.0,1.0,0.6729769657778056
15175.0,72,1,17.03,0,19.73913043478261,80,6,14.921666344018465,454,23,1,17.03,0.7404347826086957,3.25,0.06,0.6888427598705578,0.037511013215859035,1,1,0,72,0,0.0,1.0,0.4384273066756355
15178.0,260,1,4.05,1,10.0,10,10,0.0,30,3,1,4.05,1.3499999999999999,1.95,0.85,0.5567764362830022,0.13499999999999998,1,1,0,260,0,0.0,1.0,0.8671765377071695
15179.0,18,5,243.42,0,20.838709677419356,288,2,34.64298985571334,1938,91,5,243.42,2.6174193548387095,9.95,0.19,2.5681527379175666,0.12560371517027863,5,4,300,319,300,75.0,0.016666666666666666,0.7335502561379362
15180.0,367,1,19.6,1,6.0,12,3,3.63318042491699,36,6,1,19.6,3.266666666666667,4.95,0.85,1.7081178725915456,0.5444444444444445,1,1,0,367,0,0.0,1.0,1.206249809038266
15181.0,66,3,23.61,0,34.0,100,12,20.552372125864206,544,11,3,23.61,1.475625,9.95,0.29,2.369759393553137,0.04340073529411764,3,3,203,270,203,101.5,0.014778325123152709,0.4379021845960561
15182.0,154,2,86.25,1,8.724137931034482,16,2,3.759716476051827,253,24,2,86.25,2.9741379310344827,8.5,1.25,1.5719176578792888,0.3409090909090909,2,2,114,269,114,114.0,0.017543859649122806,1.1563892498358017
15184.0,29,2,201.34,0,3.2096774193548385,24,1,4.791170488339381,199,59,2,201.34,3.24741935483871,12.75,0.19,3.2603941909338174,1.0117587939698494,2,2,161,191,161,161.0,0.012422360248447204,0.7622344809664012
15185.0,70,1,48.88,0,31.714285714285715,96,2,28.455479010452198,666,21,1,48.88,2.3276190476190477,39.95,0.19,8.622663686333771,0.0733933933933934,1,1,0,70,0,0.0,1.0,0.24188926512362285
15186.0,14,2,64.22,0,11.31578947368421,48,2,10.749949000287023,215,17,2,64.22,3.38,12.75,0.42,2.9572678832553088,0.2986976744186046,2,2,154,168,154,154.0,0.012987012987012988,0.8541246384410955
15187.0,2,16,275.9,0,20.736263736263737,180,1,21.80409501030848,1887,61,16,275.9,3.0318681318681318,15.0,0.36,3.2540996065093415,0.14621091679915207,16,8,210,212,210,14.0,0.0761904761904762,0.7126932635119704
15189.0,1,41,924.73,0,29.004716981132077,216,1,33.54568189578458,6149,80,41,924.73,4.361933962264151,85.0,0.39,6.283945656935224,0.15038705480565945,41,12,331,333,331,8.275,0.12386706948640483,0.598842189069745
15192.0,120,3,128.25,1,18.0,72,2,17.077470538695124,918,36,3,128.25,2.514705882352941,9.95,0.14,2.7352962201130437,0.13970588235294118,3,3,245,365,245,122.5,0.012244897959183673,0.673227967520294
15193.0,61,1,121.55,0,7.578947368421052,48,2,10.510924420037597,144,19,1,121.55,6.397368421052631,12.75,0.29,3.3779659265850492,0.8440972222222222,1,1,0,61,0,0.0,1.0,1.461265009443045
15194.0,3,15,746.83,0,18.39677419354839,160,1,18.97402386931951,5703,209,15,746.83,2.4091290322580647,39.95,0.19,3.206566414562321,0.13095388392074347,15,10,365,368,365,26.071428571428573,0.0410958904109589,0.572706762436491
15195.0,3,1,2.75,0,1404.0,1404,1404,0.0,1404,1,1,2.75,2.75,2.75,2.75,0.0,0.001958689458689459,1,1,0,3,0,0.0,1.0,2.75
15197.0,11,3,97.03,0,14.65625,42,2,8.708947475386003,469,30,3,97.03,3.0321875,34.95,0.29,6.264369666498649,0.2068869936034115,3,3,347,358,347,173.5,0.008645533141210375,0.41740545143010094
15198.0,92,2,18.75,1,12.0,24,4,4.988876515698589,120,10,2,18.75,1.875,4.95,0.42,1.31393598694068,0.15625,2,2,31,124,31,31.0,0.06451612903225806,0.8103076362449378
15199.0,59,4,59.8,0,30.46153846153846,100,3,34.478532897576,396,5,4,59.8,4.6,8.5,2.55,1.8211717839530317,0.151010101010101,4,4,249,308,249,83.0,0.01606425702811245,1.63052814655422
15201.0,87,5,111.46,0,17.536231884057973,96,3,12.22170166036018,1210,35,5,111.46,1.6153623188405797,5.45,0.39,1.6751782870086196,0.09211570247933884,5,4,160,247,160,40.0,0.03125,0.6038335189416013
15203.0,26,6,178.66,0,12.345070422535212,50,5,7.563486170057489,1753,82,6,178.66,1.258169014084507,2.95,0.1,0.733444820395494,0.10191671420422134,6,6,285,312,285,57.0,0.021052631578947368,0.7258200545417128
15204.0,357,1,21.64,1,28.666666666666668,96,8,28.705400188814647,258,9,1,21.64,2.4044444444444446,8.5,0.42,2.6600193190610057,0.08387596899224807,1,1,0,357,0,0.0,1.0,0.6569485663428999
15205.0,85,2,136.32999999999998,0,10.216216216216216,36,1,7.3791565881170955,378,37,2,136.32999999999998,3.684594594594594,16.95,0.29,4.556048235645177,0.3606613756613756,2,2,42,127,42,42.0,0.047619047619047616,0.6631682156673597
15206.0,10,4,24.15,0,18.0,24,6,9.0,162,3,4,24.15,2.683333333333333,2.95,2.55,0.20000000000000023,0.14907407407407405,4,4,265,276,265,88.33333333333333,0.01509433962264151,2.2361111111111107
15208.0,1,5,204.68,0,7.523809523809524,25,1,6.228330611547235,316,25,5,204.68,4.873333333333333,12.75,0.42,3.6081125845466944,0.6477215189873418,5,5,352,353,352,88.0,0.014204545454545454,1.057555179896441
15210.0,225,1,126.82000000000001,1,11.4,48,1,13.743515217233025,228,20,1,126.82000000000001,6.341,49.95,0.29,12.842502174625597,0.5562280701754386,1,1,0,225,0,0.0,1.0,0.45808192189585173
15211.0,60,2,285.78,0,4.615384615384615,12,1,3.0172955437262106,240,52,2,285.78,5.4957692307692305,14.95,0.85,3.778349751897267,1.19075,2,2,304,365,304,304.0,0.006578947368421052,1.1501395913070425
15212.0,241,1,18.15,1,7.2,12,4,3.03315017762062,36,5,1,18.15,3.63,9.95,1.45,3.5688933859111005,0.5041666666666667,1,1,0,241,0,0.0,1.0,0.7945031090446703
15213.0,319,2,37.29,1,11.333333333333334,25,1,6.715761258067644,272,22,2,37.29,1.55375,2.95,0.42,0.7248976689400943,0.1370955882352941,2,1,11,330,11,11.0,0.18181818181818182,0.9007780739565494
15214.0,2,8,266.37,0,11.4,72,1,9.19932187369155,1254,109,8,266.37,2.4215454545454547,12.75,0.19,2.5856875601018365,0.21241626794258373,8,6,241,243,241,34.42857142857143,0.03319502074688797,0.6753364351903212
15215.0,47,3,180.84,0,6.428571428571429,24,1,4.948474002961235,225,33,3,180.84,5.166857142857143,25.0,1.25,4.411382850701375,0.8037333333333333,3,2,49,97,49,24.5,0.061224489795918366,0.95481271338757
15216.0,88,1,9.6,0,14.0,20,8,8.48528137423857,28,2,1,9.6,4.8,7.95,1.65,4.4547727214752495,0.34285714285714286,1,1,0,88,0,0.0,1.0,0.8799633357962959
15218.0,11,11,513.44,0,20.05421686746988,192,1,36.29796822498161,3329,77,11,513.44,3.0930120481927714,12.75,0.29,2.637350017537581,0.1542325022529288,11,9,308,319,308,30.8,0.03571428571428571,0.8503476523512257
15219.0,176,1,88.95,1,5.0,12,1,4.949747468305833,45,9,1,88.95,9.883333333333333,12.75,3.45,4.0270957276926005,1.9766666666666668,1,1,0,176,0,0.0,1.0,1.966012558481696
15220.0,52,6,299.41,0,11.905982905982906,120,1,16.060759046123454,1393,110,6,299.41,2.559059829059829,12.5,0.12,2.4119665688288983,0.2149389806173726,6,6,229,281,229,45.8,0.026200873362445413,0.7500248837251019
15221.0,366,1,63.55,1,8.6,16,3,5.458937625582473,43,5,1,63.55,12.709999999999999,21.95,4.95,7.013415715612472,1.477906976744186,1,1,0,366,0,0.0,1.0,1.5860901831458978
15222.0,319,1,6.72,1,88.0,100,40,26.832815729997478,440,5,1,6.72,1.3439999999999999,1.65,0.72,0.35941619329128727,0.015272727272727273,1,1,0,319,0,0.0,1.0,0.9886596957080794
15223.0,226,2,81.73,1,10.65,24,4,5.8962521548594085,213,14,2,81.73,4.0865,12.75,0.55,3.469106171851612,0.38370892018779346,2,1,23,250,23,23.0,0.08695652173913043,0.9143886591324607
15224.0,358,2,44.99,1,10.857142857142858,24,1,8.103723198032474,152,13,2,44.99,3.2135714285714285,9.95,0.55,2.9428076785558095,0.29598684210526316,2,1,4,363,4,4.0,0.5,0.8150464568813336
15225.0,234,1,79.35000000000001,1,9.826086956521738,24,2,7.158289371027662,226,23,1,79.35000000000001,3.45,8.5,0.65,2.7883686987197374,0.35110619469026555,1,1,0,234,0,0.0,1.0,0.9106822155842204
15226.0,311,1,30.74,1,8.875,24,2,7.120142454433659,71,8,1,30.74,3.8425,12.75,0.29,3.8086958772937343,0.4329577464788732,1,1,0,311,0,0.0,1.0,0.7990731994809587
15227.0,37,5,265.55,0,12.931034482758621,96,1,16.200348782216285,750,43,5,265.55,4.578448275862069,16.95,0.29,4.97369529809882,0.3540666666666667,5,4,280,317,280,70.0,0.017857142857142856,0.7664348526981616
15228.0,66,4,398.19,0,18.04,120,2,26.104133895833684,2255,110,4,398.19,3.18552,16.95,0.39,2.9811270481848555,0.1765809312638581,4,4,228,295,228,76.0,0.017543859649122806,0.8001553232149166
15230.0,239,2,40.980000000000004,1,15.26086956521739,25,6,8.269425567080592,351,23,2,40.980000000000004,1.7817391304347827,4.95,0.42,1.4413839693279418,0.11675213675213676,2,1,1,241,1,1.0,2.0,0.7298070081640029
15232.0,113,2,31.95,1,22.129032258064516,40,6,8.49996837438772,686,26,2,31.95,1.0306451612903225,4.95,0.29,0.8603446421207065,0.04657434402332362,2,2,27,141,27,27.0,0.07407407407407407,0.5540076488813572
15234.0,277,1,23.560000000000002,1,14.0,48,4,11.502508087703843,196,14,1,23.560000000000002,1.682857142857143,4.25,0.08,1.2023530044262156,0.12020408163265307,1,1,0,277,0,0.0,1.0,0.7641178046729988
15235.0,218,12,427.65,1,9.258741258741258,25,1,6.55820450212834,1324,132,12,427.65,2.9905594405594402,16.95,0.29,2.7442094672810926,0.32299848942598186,11,5,155,373,155,14.090909090909092,0.07741935483870968,0.7987158482164393
15236.0,299,1,24.58,1,17.933333333333334,25,3,8.655854060912159,269,15,1,24.58,1.6386666666666665,4.95,0.42,1.4536204390941885,0.09137546468401486,1,1,0,299,0,0.0,1.0,0.6678566254818201
15237.0,2,4,249.52,0,10.818181818181818,36,1,7.354526076052726,1071,94,4,249.52,2.5204040404040406,16.95,0.19,2.7547728226613,0.23297852474323064,4,4,225,227,225,75.0,0.017777777777777778,0.6712534045182617
15238.0,29,3,240.38,0,13.84,80,1,13.580237742501314,692,49,3,240.38,4.8076,125.0,0.19,17.46335621949514,0.3473699421965318,3,3,154,184,154,77.0,0.01948051948051948,0.26038602856634147
15239.0,10,2,96.42,0,12.122448979591837,48,2,7.663856332000947,594,48,2,96.42,1.9677551020408164,8.5,0.29,1.8036771067577968,0.1623232323232323,2,2,68,79,68,68.0,0.029411764705882353,0.7018479757522257
15240.0,45,5,201.89,0,17.55128205128205,100,1,18.9329969882841,1369,58,5,201.89,2.5883333333333334,12.75,0.1,2.410274229516604,0.14747260774287801,5,5,267,312,267,66.75,0.018726591760299626,0.7589809965810936
15241.0,67,8,207.02,0,16.527272727272727,96,1,13.3056579611137,1818,82,8,207.02,1.8820000000000001,15.0,0.12,2.32331335685233,0.11387238723872388,8,7,216,284,216,30.857142857142858,0.037037037037037035,0.5663023007203067
15243.0,74,1,53.9,0,8.409090909090908,25,3,5.0958348155657935,185,22,1,53.9,2.4499999999999997,5.45,0.42,1.6607198668621017,0.2913513513513513,1,1,0,74,0,0.0,1.0,0.920803437638622
15244.0,65,2,79.58,0,11.911764705882353,25,2,7.216847490458334,405,31,2,79.58,2.3405882352941174,8.5,0.42,2.146239757818128,0.19649382716049382,2,2,182,248,182,182.0,0.01098901098901099,0.7439319363624347
15245.0,134,3,167.0,1,20.04494382022472,96,3,18.48273771557442,1784,55,3,167.0,1.8764044943820224,8.5,0.21,1.3058541676819428,0.09360986547085202,3,3,127,261,127,63.5,0.023622047244094488,0.8137567937647839
15246.0,238,2,98.45,1,7.484848484848484,36,1,5.884944838957775,247,32,2,98.45,2.9833333333333334,12.75,0.65,2.3791958550457055,0.398582995951417,2,2,120,359,120,120.0,0.016666666666666666,0.8828530399854501
15247.0,122,1,12.5,1,26.666666666666668,32,16,6.531972647421808,160,6,1,12.5,2.0833333333333335,2.75,0.65,0.8430104783848578,0.078125,1,1,0,122,0,0.0,1.0,1.1303969010306905
15249.0,32,13,981.3,0,10.22,48,1,6.371961324229653,3577,211,13,981.3,2.8037142857142854,24.95,0.19,2.3532223663576692,0.27433603578417665,13,8,224,257,224,18.666666666666668,0.05803571428571429,0.8361253681961243
15251.0,9,11,429.1,0,55.5945945945946,240,3,46.441239193078154,6171,97,11,429.1,3.865765765765766,14.95,0.34,4.271075136000632,0.06953492140657916,11,8,232,242,232,23.2,0.04741379310344827,0.7333922712205677
15252.0,36,2,90.76,0,11.863636363636363,25,3,6.312007416989884,522,44,2,90.76,2.062727272727273,6.95,0.42,1.665625608615607,0.1738697318007663,2,2,146,183,146,146.0,0.0136986301369863,0.7738248259846777
15253.0,16,5,88.86,0,16.339622641509433,48,1,9.619578185671488,866,52,5,88.86,1.6766037735849058,9.95,0.29,1.636726262762425,0.10260969976905311,4,3,153,170,153,38.25,0.032679738562091505,0.6358656934786907
15254.0,127,1,36.54,1,15.277777777777779,72,3,16.962954638427806,275,18,1,36.54,2.03,4.95,0.42,1.4458947972469791,0.13287272727272728,1,1,0,127,0,0.0,1.0,0.8299621072357253
15255.0,67,1,129.3,0,10.404255319148936,25,2,6.459437229720509,489,47,1,129.3,2.7510638297872343,12.75,0.42,2.3356967436818254,0.26441717791411046,1,1,0,67,0,0.0,1.0,0.8247343931962791
15256.0,149,1,10.9,1,9.166666666666666,12,5,2.7141603981096383,55,6,1,10.9,1.8166666666666667,2.95,0.85,0.7386925386564202,0.19818181818181818,1,1,0,149,0,0.0,1.0,1.044846415497073
15257.0,283,1,216.7,1,6.571428571428571,24,1,8.560707580902077,46,7,1,216.7,30.957142857142856,165.0,0.85,59.39520483290597,4.710869565217391,1,1,0,283,0,0.0,1.0,0.512576171283652
15258.0,169,2,191.68,1,4.176470588235294,12,2,2.28924479058705,142,32,2,191.68,5.6376470588235295,15.95,0.83,3.3200137447903963,1.3498591549295775,2,2,48,217,48,48.0,0.041666666666666664,1.3050067411526405
15260.0,100,7,267.06,1,11.493506493506494,40,1,8.351840920015583,885,62,7,267.06,3.4683116883116885,15.95,0.42,3.152456603732115,0.3017627118644068,6,6,272,373,272,45.333333333333336,0.025735294117647058,0.8352433316688883
15261.0,135,1,22.79,1,14.210526315789474,24,6,5.845976274027395,270,19,1,22.79,1.1994736842105262,4.95,0.19,1.048620647878867,0.0844074074074074,1,1,0,135,0,0.0,1.0,0.5855030727394338
15262.0,324,1,32.95,1,7.3,12,2,3.591656999213594,73,10,1,32.95,3.2950000000000004,8.5,0.85,2.1904400876942005,0.4513698630136987,1,1,0,324,0,0.0,1.0,1.032772880678467
15263.0,107,1,35.49,1,7.416666666666667,16,2,4.640892025018335,89,12,1,35.49,2.9575,8.5,0.42,2.4360665948502835,0.39876404494382023,1,1,0,107,0,0.0,1.0,0.8607225495665529
15264.0,64,1,53.13,0,11.521739130434783,24,3,7.038010858043959,265,23,1,53.13,2.31,5.95,0.39,1.8261484555802638,0.20049056603773585,1,1,0,64,0,0.0,1.0,0.8173668284972353
15265.0,151,2,375.1,1,7.463414634146342,24,1,6.120588856426547,612,76,2,375.1,4.574390243902439,16.95,0.83,3.551848448538468,0.6129084967320262,2,2,84,236,84,84.0,0.023809523809523808,1.0049522288843356
15266.0,338,1,40.5,1,3.0,4,2,0.8944271909999159,18,6,1,40.5,6.75,9.95,3.75,2.2803508501982757,2.25,1,1,0,338,0,0.0,1.0,2.057706723532944
15267.0,22,5,20.189999999999998,0,85.81818181818181,144,48,30.7955132505311,944,8,5,20.189999999999998,1.8354545454545452,4.25,1.04,0.926081677136133,0.021387711864406776,5,4,160,183,160,40.0,0.03125,0.952947409885369
15269.0,24,1,149.95,0,13.0,24,2,15.556349186104045,26,2,1,149.95,74.975,145.0,4.95,99.03030470517598,5.767307692307692,1,1,0,24,0,0.0,1.0,0.7495228593072603
15270.0,16,7,270.34,0,37.09756097560975,192,2,55.66857501232126,1521,22,7,270.34,6.593658536585365,145.0,0.85,22.34558958229762,0.17773833004602232,7,4,294,310,294,49.0,0.023809523809523808,0.2824370107827635
15271.0,7,15,737.33,0,4.738636363636363,24,1,4.928757048401831,1251,184,15,737.33,2.7929166666666667,24.95,0.29,2.968052102946447,0.5893924860111911,15,10,358,365,358,25.571428571428573,0.04189944134078212,0.703850804930915
15272.0,57,2,259.5,0,4.920634920634921,42,1,6.989165779980554,310,63,2,259.5,4.119047619047619,12.75,0.39,3.2995887887909925,0.8370967741935483,2,2,28,86,28,28.0,0.07142857142857142,0.9580096658978078
15274.0,4,2,96.77,0,13.170212765957446,120,3,17.196206797274105,619,44,2,96.77,2.0589361702127658,5.95,0.19,1.578030189332854,0.15633279483037157,2,2,14,18,14,14.0,0.14285714285714285,0.7986470363039386
15275.0,38,1,133.54,0,12.146341463414634,48,1,12.457048156786094,498,41,1,133.54,3.257073170731707,10.95,0.19,3.1408010474259895,0.268152610441767,1,1,0,38,0,0.0,1.0,0.7865804547060702
15276.0,66,1,118.37,0,1.2448979591836735,4,1,0.7225709954996912,61,49,1,118.37,2.415714285714286,8.5,0.19,2.229519753967956,1.9404918032786886,1,1,0,66,0,0.0,1.0,0.7480103760771903
15277.0,47,1,21.25,0,17.083333333333332,48,4,11.766349038549285,205,12,1,21.25,1.7708333333333333,4.95,0.29,1.5457593505125466,0.10365853658536585,1,1,0,47,0,0.0,1.0,0.6956012291487038
15279.0,355,1,73.36,1,9.947368421052632,48,1,11.19758745946111,189,19,1,73.36,3.8610526315789473,19.95,0.42,4.497390471443588,0.38814814814814813,1,1,0,355,0,0.0,1.0,0.7023428027598435
15280.0,172,1,12.87,1,9.625,30,1,8.739755908109409,154,16,1,12.87,0.804375,1.45,0.12,0.4641116065488271,0.08357142857142856,1,1,0,172,0,0.0,1.0,0.5493945928726401
15281.0,59,9,544.16,0,8.712230215827338,48,1,8.568770906329993,1211,121,9,544.16,3.9148201438848917,14.95,0.19,3.3074578338188734,0.4493476465730801,9,6,274,333,274,34.25,0.032846715328467155,0.9088470032483453
15286.0,50,1,13.350000000000001,0,18.333333333333332,27,12,7.76745346515403,55,3,1,13.350000000000001,4.45,4.95,4.15,0.4358898943540676,0.24272727272727276,1,1,0,50,0,0.0,1.0,3.0991234199066664
15287.0,22,2,51.18,0,21.65,200,3,42.686464019948005,433,17,2,51.18,2.559,5.95,0.36,2.2625111805481235,0.1181986143187067,2,2,48,71,48,48.0,0.041666666666666664,0.784365128082127
15288.0,43,5,292.62,0,8.806818181818182,24,1,5.576753792585244,775,80,5,292.62,3.3252272727272727,12.75,0.55,2.5628943665239685,0.3775741935483871,5,5,322,365,322,80.5,0.015527950310559006,0.9332938141445466
15289.0,29,3,71.58,0,17.379310344827587,96,3,15.872106821547918,1008,43,3,71.58,1.2341379310344827,5.95,0.29,1.1237625310782047,0.07101190476190476,3,3,220,250,220,110.0,0.013636363636363636,0.5811091932241257
15290.0,5,18,663.14,0,22.063725490196077,144,1,21.367321346400264,4501,93,18,663.14,3.2506862745098037,15.0,0.12,3.253842218344283,0.14733170406576315,18,12,354,359,354,20.823529411764707,0.05084745762711865,0.7641765038890096
15291.0,26,15,524.63,0,20.41747572815534,144,1,30.111402397595086,2103,62,15,524.63,5.093495145631068,45.0,0.29,5.212909260509866,0.2494674274845459,15,7,348,374,348,24.857142857142858,0.04310344827586207,0.8198244867353925
15292.0,201,1,113.27,1,2.2916666666666665,16,1,2.9851686525317076,55,24,1,113.27,4.7195833333333335,15.95,0.42,4.178551318721406,2.059454545454545,1,1,0,201,0,0.0,1.0,0.9113713552033713
15296.0,51,6,674.66,0,9.103092783505154,72,1,9.791594720610824,1766,137,6,674.66,3.4776288659793813,12.75,0.21,2.6428428221877636,0.38202718006795017,6,5,275,327,275,55.0,0.02181818181818182,0.9546469709859289
15297.0,10,3,106.64,0,7.487179487179487,16,2,3.582646734584825,292,30,3,106.64,2.7343589743589742,8.5,0.83,1.511302670706014,0.3652054794520548,3,2,53,64,53,26.5,0.05660377358490566,1.0888209558548558
15298.0,2,12,459.25,0,16.229166666666668,360,2,27.99849628223481,3116,115,12,459.25,2.3919270833333335,9.95,0.1,2.212243403026999,0.1473844672657253,12,9,364,366,364,33.09090909090909,0.03296703296703297,0.7446282187331585
15299.0,67,7,619.61,0,421.14285714285717,1824,1,637.5898442759338,2948,7,7,619.61,88.51571428571428,600.0,0.55,225.55746894137224,0.21017978290366351,7,4,304,372,304,50.666666666666664,0.023026315789473683,0.39069872513724135
15300.0,64,1,80.14,0,10.428571428571429,24,2,6.983730147456069,292,28,1,80.14,2.862142857142857,12.5,0.55,2.622004261858922,0.27445205479452056,1,1,0,64,0,0.0,1.0,0.7902096878466728
15301.0,51,12,729.27,0,11.367768595041323,150,2,12.507635608984717,2751,167,12,729.27,3.013512396694215,12.75,0.42,2.811834145772323,0.265092693565976,12,9,317,369,317,28.818181818181817,0.03785488958990536,0.790567553952073
15303.0,290,1,119.06,1,8.0,12,1,4.10690475500305,248,31,1,119.06,3.8406451612903227,15.95,0.85,3.8761681555232443,0.48008064516129034,1,1,0,290,0,0.0,1.0,0.7876359138558455
15304.0,61,8,171.75,0,4.521739130434782,8,2,1.591727626808263,104,8,8,171.75,7.467391304347826,12.75,2.95,4.494911484001866,1.6514423076923077,8,7,307,369,307,43.857142857142854,0.026058631921824105,1.3589648033619335
15306.0,64,3,153.76,0,13.96551724137931,72,2,12.415278529128452,810,57,3,153.76,2.6510344827586207,9.95,0.39,2.564813655318721,0.18982716049382714,3,3,83,148,83,41.5,0.03614457831325301,0.7436670578287488
15307.0,96,1,80.95,1,3.0833333333333335,6,1,1.5642792899510294,37,12,1,80.95,6.745833333333334,12.5,2.95,3.0208712118837298,2.187837837837838,1,1,0,96,0,0.0,1.0,1.6777044023185692
15308.0,274,1,76.64,1,9.210526315789474,48,2,10.384705352736681,175,19,1,76.64,4.0336842105263155,12.75,0.29,3.618433071750373,0.43794285714285713,1,1,0,274,0,0.0,1.0,0.8733880404588305
15311.0,1,91,5939.21,0,16.12299239222316,288,1,32.77848782262858,38147,567,91,5939.21,2.5102324598478445,14.95,0.12,2.1283975025888036,0.15569271502346188,91,13,373,374,373,4.144444444444445,0.24396782841823056,0.8024020150158614
15312.0,75,4,111.49000000000001,0,10.97872340425532,32,3,6.748556566124304,516,42,4,111.49000000000001,2.3721276595744683,4.95,0.42,1.4508632155738435,0.21606589147286823,4,4,279,354,279,93.0,0.014336917562724014,0.9678743572880546
15313.0,110,1,2.08,1,25.0,25,25,0.0,25,1,1,2.08,2.08,2.08,2.08,0.0,0.0832,1,1,0,110,0,0.0,1.0,2.08
